GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialBackground,28,114,2,8,10,37,5,13,4,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,StandardDialFrame,102,194,2,12,27,55,9,15,7,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialTextAnnotation,85,234,4,14,25,60,13,16,9,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialPointer.Pointer,222,100,3,7,55,32,9,9,6,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.servlet,ServletUtilities,341,0,34,0,105,0,33,0,16,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.servlet,DisplayChart,103,0,20,0,32,0,13,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.servlet,ChartDeleter,46,0,4,0,15,0,7,0,5,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.resources,DataPackageResources_fr,35,0,0,0,6,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.resources,DataPackageResources_ru,35,0,0,0,6,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.resources,DataPackageResources,0,35,0,0,0,6,0,3,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.resources,DataPackageResources_pl,35,0,0,0,6,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.resources,DataPackageResources_de,35,0,0,0,6,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.resources,DataPackageResources_es,35,0,0,0,6,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYDrawableAnnotation,136,155,8,14,31,37,7,10,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,CategoryPointerAnnotation,263,303,4,20,58,83,12,23,9,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYPointerAnnotation,311,300,12,18,69,81,16,22,9,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYTextAnnotation,57,486,6,32,19,145,12,39,6,26
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,AbstractAnnotation,21,83,4,4,7,25,6,9,3,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYPolygonAnnotation,212,144,21,13,52,41,20,10,7,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYShapeAnnotation,193,145,14,12,46,41,12,10,3,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYTitleAnnotation,126,310,23,21,40,80,28,9,9,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,TextAnnotation,4,239,2,14,2,76,2,24,0,18
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYLineAnnotation,157,171,14,14,46,44,11,11,2,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYBoxAnnotation,49,276,12,18,14,69,14,10,2,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,CategoryTextAnnotation,96,129,6,10,30,39,5,14,1,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,AbstractXYAnnotation,61,41,11,5,21,14,11,5,3,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,CategoryLineAnnotation,133,252,6,14,40,75,7,22,3,16
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYImageAnnotation,231,0,22,0,69,0,23,0,12,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.annotations,XYDataImageAnnotation,289,0,26,0,81,0,29,0,16,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,ChartProgressEvent,21,13,0,0,9,5,6,1,6,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,AnnotationChangeEvent,3,10,0,0,1,4,1,1,1,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,AxisChangeEvent,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,MarkerChangeEvent,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,PlotChangeEvent,3,7,0,0,1,3,1,1,1,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,ChartChangeEventType,50,22,12,0,17,9,10,2,4,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,OverlayChangeEvent,0,4,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,RendererChangeEvent,0,21,0,0,0,8,0,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,TitleChangeEvent,3,7,0,0,1,3,1,1,1,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.event,ChartChangeEvent,12,24,0,0,4,10,3,4,3,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CategoryMarkerTest,8,430,2,2,3,80,2,7,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,MeterIntervalTest,0,116,0,0,0,25,0,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PiePlot3DTest,3,100,0,0,2,30,0,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,ValueMarkerTest,5,428,2,2,2,103,2,8,0,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,FastScatterPlotTest,5,465,2,4,2,110,2,8,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,XYPlotTest,57,3767,18,18,19,826,19,47,1,47
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PiePlotTest.NullLegendLabelGenerator,2,5,0,0,1,2,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,RingPlotTest,2,280,2,2,0,69,2,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CategoryPlotTest,63,3153,14,14,26,727,14,38,0,38
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,MultiplePiePlotTest,6,330,2,2,2,78,3,6,1,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CombinedDomainCategoryPlotTest,4,456,4,4,0,124,4,10,0,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PolarPlotTest,4,1027,4,4,0,221,4,9,0,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PiePlotTest,22,1626,15,15,4,390,15,17,0,17
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,DefaultDrawingSupplierTest,2,565,2,2,0,90,2,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,SpiderWebPlotTest,5,836,2,2,2,188,2,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,MarkerTest,48,563,0,0,24,157,0,16,0,16
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PlotOrientationTest,1,39,1,1,0,15,1,3,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PlotRenderingInfoTest,2,222,2,2,0,41,2,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CompassPlotTest,2,235,2,2,0,51,2,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,ThermometerPlotTest,2,398,2,2,0,91,2,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,IntervalMarkerTest,2,192,2,2,0,48,2,7,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CombinedDomainXYPlotTest,4,473,4,4,0,121,4,11,0,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CombinedRangeXYPlotTest,4,463,4,4,0,118,4,10,0,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PieLabelRecordTest,0,335,0,0,0,46,0,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,PlotTest,0,365,0,0,0,73,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,MeterPlotTest,5,567,4,4,0,120,4,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CombinedRangeCategoryPlotTest,3,449,3,3,0,123,3,10,0,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,MyPlotChangeListener,4,13,0,0,2,6,1,3,1,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.plot,CrosshairTest,3,371,3,3,0,88,3,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.imagemap,ImageMapUtilsTest,0,61,0,0,0,17,0,3,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.imagemap,DynamicDriveToolTipTagFragmentGeneratorTest,0,18,0,0,0,8,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.imagemap,OverLIBToolTipTagFragmentGeneratorTest,0,18,0,0,0,8,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.imagemap,StandardURLTagFragmentGeneratorTest,0,23,0,0,0,9,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.imagemap,StandardToolTipTagFragmentGeneratorTest,0,18,0,0,0,8,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,TimeSeriesURLGeneratorTest,0,236,0,0,0,50,0,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,CustomPieURLGeneratorTest,2,126,2,2,0,35,2,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,StandardXYURLGeneratorTest,0,25,0,0,0,9,0,3,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,CustomXYURLGeneratorTest,2,252,2,2,0,66,2,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,StandardCategoryURLGeneratorTest,0,151,0,0,0,40,0,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,CustomCategoryURLGeneratorTest,2,252,2,2,0,66,2,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.urls,StandardPieURLGeneratorTest,0,193,0,0,0,45,0,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,LegendGraphicTest,16,474,12,12,0,102,12,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,TextTitleTest,6,250,4,4,0,63,4,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,DateTitleTest,2,141,2,2,0,39,2,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,LegendTitleTest,2,263,2,2,0,61,2,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,CompositeTitleTest,6,284,2,2,2,58,2,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,PaintScaleLegendTest,3,318,3,3,0,73,3,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,ImageTitleTest,4,0,0,0,2,0,2,0,2,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,TitleTest,0,95,0,0,0,28,0,3,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart.title,ShortTextTitleTest,2,98,2,2,0,26,2,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,BarChartTest.LocalListener,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,AreaChartTest.LocalListener,0,7,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,XYStepAreaChartTest.LocalListener,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,XYStepChartTest.LocalListener,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,XYBarChartTest.LocalListener,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,XYStepChartTest,6,177,3,3,2,49,3,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,AreaChartTest,5,285,2,2,2,53,2,7,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,LegendItemCollectionTest,0,176,0,0,0,39,0,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,TimeSeriesChartTest.LocalListener,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,XYAreaChartTest,6,173,3,3,2,42,3,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,GanttChartTest,3,574,0,0,2,127,0,10,0,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,PieChartTest,0,62,0,0,0,15,0,4,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,XYLineChartTest,6,173,3,3,2,42,3,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,PieChart3DTest,0,107,0,0,0,26,0,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,StrokeMapTest,13,229,0,0,4,57,0,7,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,TimeSeriesChartTest,6,176,3,3,2,48,3,6,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/test/java",org.jfree.chart,WaterfallChartTest,5,165,2,2,2,41,2,6,0,6
