GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization.direct,CMAESOptimizerTest.ElliRotated,0,57,0,2,0,11,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization.direct,CMAESOptimizerTest.MinusElli,0,8,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,EnumeratedRealDistributionTest.new Object() {...},0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,BinomialDistributionTest,0,767,0,2,0,69,0,14,0,13
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,PascalDistributionTest,0,564,0,0,0,47,0,12,0,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,PoissonDistributionTest,44,613,4,14,4,92,5,22,1,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,MultivariateNormalMixtureModelDistribution,0,4,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,LogisticsDistributionTest,0,179,0,0,0,19,0,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,LevyDistributionTest,0,184,0,0,0,23,0,8,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,AbstractRealDistributionTest.new AbstractRealDistribution() {...},72,52,15,5,16,14,13,8,4,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,TriangularDistributionTest,24,317,0,0,8,54,4,11,4,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,AbstractIntegerDistributionTest,0,218,0,6,0,36,0,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,AbstractRealDistributionTest,0,65,0,0,0,25,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,ChiSquaredDistributionTest,0,526,0,2,0,46,0,14,0,13
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,CauchyDistributionTest,14,227,0,0,4,33,0,11,0,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,NormalDistributionTest,9,738,4,10,2,98,5,20,1,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,MultivariateNormalDistributionTest,0,525,0,22,0,69,0,17,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,ZipfDistributionTest,179,1001,6,14,20,67,6,21,3,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,ParetoDistributionTest,7,748,2,8,2,79,3,20,1,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,AbstractRealDistributionTest.new AbstractRealDistribution() {...},28,124,4,16,5,30,7,14,3,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,NakagamiDistributionTest,0,180,0,0,0,19,0,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,GumbelDistributionTest,0,179,0,0,0,19,0,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,FDistributionTest,18,341,1,1,5,56,1,14,0,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,BetaDistributionTest,4,3163,2,24,0,303,2,21,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,GeometricDistributionTest,0,1738,0,2,0,72,0,11,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,WeibullDistributionTest,14,269,0,0,4,36,0,10,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,IntegerDistributionAbstractTest,43,418,0,20,12,106,6,35,6,25
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,RealDistributionAbstractTest,49,685,4,38,11,163,7,50,3,33
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,EnumeratedRealDistributionTest,131,728,0,8,10,82,0,20,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,AbstractIntegerDistributionTest.DiceDistribution,4,41,2,6,2,15,3,9,1,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,MultivariateNormalMixtureModelDistributionTest,14,2050,0,8,4,173,0,12,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,ExponentialDistributionTest,4,318,0,0,2,44,1,12,1,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,KolmogorovSmirnovDistributionTest,0,148,0,0,0,26,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,UniformIntegerDistributionTest,5,314,0,0,1,24,0,11,0,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,ConstantRealDistributionTest,0,120,0,4,0,20,0,11,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,LogNormalDistributionTest,7,778,2,8,2,117,3,21,1,18
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,EnumeratedRealDistributionTest.new Object() {...},0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,UniformRealDistributionTest,10,250,0,0,4,31,2,10,2,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,GammaDistributionTest,32,1083,13,25,8,159,13,32,0,26
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,TDistributionTest,4,566,0,4,2,68,1,16,1,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,EnumeratedIntegerDistributionTest,121,438,0,6,10,54,0,14,0,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,LaplaceDistributionTest,0,179,0,0,0,19,0,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,ZipfDistributionTest.new AbstractRandomGenerator() {...},28,0,0,0,6,0,3,0,3,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,RealDistributionAbstractTest.new UnivariateFunction() {...},0,12,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.distribution,HypergeometricDistributionTest,45,1704,5,9,10,156,5,22,0,20
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,GTestTest,82,912,2,2,17,129,2,14,0,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,OneWayAnovaTest,16,400,0,6,4,71,0,8,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,WilcoxonSignedRankTestTest,202,171,0,2,26,29,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,TTestTest,190,807,5,17,36,119,5,14,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,TestUtilsTest,226,1834,10,22,56,241,10,23,0,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,ChiSquareTestTest,110,935,3,3,23,105,3,8,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,KolmogorovSmirnovTestTest,101,5283,6,42,16,385,7,52,2,33
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,MannWhitneyUTestTest,78,154,2,6,12,30,2,7,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.inference,BinomialTestTest,33,109,0,0,6,25,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinderTest,0,99,0,0,0,22,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.special,BetaTest,100,9981,3,11,38,692,11,34,8,30
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.special,GammaTest,16,8876,0,26,8,775,4,42,4,29
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.special,BesselJTest,10,11954,0,2,4,713,2,4,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.special,ErfTest,8,1146,12,28,0,153,12,25,0,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.clustering,KMeansPlusPlusClustererTest.CloseIntegerPoint,36,29,3,1,7,7,4,3,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.clustering,EuclideanIntegerPointTest,1,214,1,1,0,22,1,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.clustering,DBSCANClustererTest,15,1717,0,8,6,121,2,10,2,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.clustering,EuclideanDoublePointTest,0,228,0,0,0,22,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.clustering,KMeansPlusPlusClustererTest,8,871,0,22,2,130,0,17,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,CurveFitterTest,1,226,1,1,0,47,1,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,HarmonicFitterTest,9,598,1,19,4,94,1,17,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,PolynomialCurveFitterTest,17,451,11,31,1,77,8,21,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,SimpleCurveFitterTest,0,94,0,2,0,17,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,HarmonicCurveFitterTest,13,596,1,19,4,90,2,16,1,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,WeightedObservedPointsTest,13,205,8,8,3,44,8,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,GaussianFitterTest,8,2175,0,4,4,231,0,14,0,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,PolynomialFitterTest,17,757,7,39,2,138,7,29,0,13
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,CurveFitterTest.new ParametricUnivariateFunction() {...},0,127,0,0,0,18,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,GaussianCurveFitterTest,17,2258,0,4,5,251,1,16,1,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fitting,CurveFitterTest.SimpleInverseFunction,0,36,0,4,0,6,0,4,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,PointVectorValuePairTest,0,97,0,4,0,11,0,4,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizerTest.new MultivariateDifferentiableVectorOptimizer() {...},8,30,0,0,2,7,2,3,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizerTest,11,192,2,4,3,37,2,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateMultiStartOptimizerTest.Rosenbrock,0,43,0,0,0,8,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,SimplePointCheckerTest,6,84,0,0,2,17,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizerTest.LinearProblem,0,66,0,4,0,11,0,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizerTest.new MultivariateDifferentiableVectorOptimizer() {...},17,21,0,0,3,6,3,2,3,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableMultiStartOptimizerTest,2,164,2,4,0,29,2,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizerTest.new MultivariateDifferentiableVectorFunction() {...},2,11,0,0,1,3,1,2,1,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateDifferentiableMultiStartOptimizerTest.new MultivariateDifferentiableOptimizer() {...},8,29,0,0,2,7,2,3,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,SimpleValueCheckerTest,6,84,0,0,2,15,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,MultivariateMultiStartOptimizerTest,3,135,3,3,0,20,3,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,PointValuePairTest,0,70,0,2,0,8,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optimization,SimpleVectorValueCheckerTest,6,94,0,0,2,17,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.ranking,NaturalRankingTest,21,1484,0,0,6,147,0,10,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.descriptive.summary,ProductTest,0,104,0,0,0,24,0,8,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.descriptive.summary,SumLogTest,0,70,0,0,0,20,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.descriptive.summary,SumTest,0,94,0,0,0,21,0,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.descriptive.summary,SumSqTest,0,64,0,0,0,18,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2DTest,36,3162,0,114,10,396,0,76,0,19
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialFunctionTest,0,1017,0,4,0,125,0,16,0,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest.new UnivariateFunction() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest,2,1163,2,54,0,198,2,49,0,23
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest.new UnivariateFunction() {...},0,10,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialSplineFunctionTest,109,379,3,9,14,61,3,8,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialFunctionLagrangeFormTest,14,400,0,0,4,61,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialFunctionNewtonFormTest,14,531,0,2,4,74,0,7,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest.new UnivariateFunction() {...},0,26,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest.new UnivariateFunction() {...},0,15,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest.new UnivariateFunction() {...},0,30,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.analysis.polynomials,PolynomialsUtilsTest.new UnivariateFunction() {...},0,12,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fraction,FractionTest,210,1944,2,4,48,357,3,29,1,28
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fraction,BigFractionTest,115,2306,2,6,30,376,5,31,3,29
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fraction,FractionFormatTest,68,568,0,0,17,172,0,25,0,25
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fraction,BigFractionFormatTest,64,509,0,0,16,157,0,22,0,22
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fraction,BigFractionFieldTest,1,23,1,1,0,8,1,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.fraction,FractionFieldTest,1,23,1,1,0,8,1,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.twod.hull,MonotoneChainTest,9,76,0,0,2,11,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.twod.hull,AklToussaintHeuristicTest,0,11,0,0,0,3,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.twod.hull,ConvexHullGenerator2DAbstractTest,18,4555,12,38,3,251,13,37,1,24
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,City,13,92,4,2,3,18,4,5,1,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,TravellingSalesmanSolver,9,470,0,22,2,93,1,24,1,13
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,KohonenTrainingTaskTest,115,484,6,10,18,74,6,9,2,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,LearningFactorFunctionFactoryTest,54,67,0,0,18,19,9,3,9,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,NeighbourhoodSizeFunctionFactoryTest,42,59,0,0,14,18,7,3,7,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,KohonenUpdateActionTest,2,160,2,8,0,30,2,5,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet.sofm,TravellingSalesmanSolver.new Iterator() {...},4,44,0,2,1,6,1,4,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ElitisticListPopulationTest.DummyChromosome,0,14,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,OrderedCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ElitisticListPopulationTest,30,79,0,2,12,23,0,11,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,GeneticAlgorithmTestPermutations.MinPermutations,0,43,0,4,0,10,0,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},0,9,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.DummyChromosome,0,16,0,2,0,4,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,OnePointCrossoverTest,0,232,0,2,0,23,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,RandomKeyTest.new Comparator() {...},0,10,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,FitnessCachingTest.DummyCountingBinaryChromosome,0,10,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},7,3,0,0,2,1,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,RandomKeyTest,80,746,0,2,10,75,3,9,3,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,NPointCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,FixedGenerationCountTest,0,26,0,2,0,8,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,8,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest,2,116,2,2,0,24,2,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,NPointCrossoverTest,24,541,0,8,8,45,0,11,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new Chromosome() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,8,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,GeneticAlgorithmTestBinary.FindOnes,0,30,0,4,0,8,0,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,FixedGenerationCountTest.new Population() {...},11,6,0,0,6,2,6,1,6,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,RandomKeyTest.new Comparator() {...},0,10,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,OrderedCrossoverTest,18,422,0,4,6,33,0,7,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,UniformCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
